"a"	"b"	"c"	"d"	"e"	"f"	"g"	"h"	"Y"
4	-0.908819369711176	1.92098785334268	-2.22938491369996	0.465956693515182	11	1	4	1
8	0.532778032723655	0.251257761432435	-1.21514696932031	0.479457567445934	7	0	25	1
8	0.0331422824825024	-0.700287482902363	-1.59732510116276	0.880598827730864	6	2	16	0
6	0.137855006215039	-0.120403428947505	2.58638695912952	0.515323045197874	6	2	14	0
6	-0.361007534704203	4.61129801761147	-3.48460254093109	0.686581243295223	6	2	14	0
6	-0.82366273175747	1.01014959223055	0.201741358222894	0.176898759789765	4	1	15	1
1	1.97118272344734	4.22323702680771	0.788214981040231	0.469691254664212	7	2	9	0
3	0.813891760697941	2.01868533945551	0.65145845348356	0.68629161012359	3	1	3	0
4	-0.712908448594647	3.16078754429482	2.44980110812147	0.0273731041233987	6	1	9	1
5	-0.821217975136573	3.6256791739224	4.32828297288905	0.352749499725178	8	0	10	1
5	1.46533544470176	-0.717318678140735	-0.575903199264883	0.166633892338723	10	2	14	1
4	0.835744895132679	1.99645663467383	0.0951445130278724	0.586592645617202	7	3	16	0
7	-1.10467234999866	0.373484418684014	-1.30044518655986	0.288851194316521	5	0	20	1
9	-0.74856846370335	-1.99690306871176	-1.94370303146429	0.537541073048487	2	0	3	0
8	-0.757028601575479	3.70893109687604	0.064077435825862	0.133454877184704	6	2	13	1
4	0.290507065227703	-0.0714815255410592	0.279826192175507	0.642796362517402	10	4	8	0
10	0.0652926208841015	0.691011210270717	-2.01962902044036	0.122770133893937	1	1	13	1
7	-0.677146801422978	-0.630210288794952	-1.98556051196945	0.660603920696303	3	2	13	0
5	0.215343090987154	1.1273284830435	-1.25908663244477	0.339830603450537	8	1	9	1
4	-1.23373625538354	3.69919923031014	1.87402975412474	0.617195130791515	7	0	8	1
3	0.440451710272439	4.7467746746293	-1.6332171303462	0.829423470189795	4	1	20	0
6	0.611157243013127	2.45375860032996	6.15940180604806	0.799194412538782	5	2	6	0
7	0.852616518643353	0.462152348821187	-0.438851727278656	0.17873921431601	6	3	12	1
2	0.615282257453472	-3.13238784815373	-1.85301734672815	0.26524265203625	1	3	21	1
3	0.350036504757503	0.541234712963229	-1.50523939843981	0.54703555139713	3	3	13	0
3	0.692175776161312	1.48654678003521	0.285038769399789	0.335461865179241	4	2	13	1
10	-1.17993524010828	-0.230556132252101	-1.06991355695719	0.419570331694558	7	0	14	0
8	0.104034209158498	0.289312352763372	2.23259545876182	0.660650770878419	1	0	20	0
1	1.9007815715843	-4.36498610935342	-2.48373431423362	0.786140158772469	6	1	15	0
4	0.400217639496416	0.0775848122805373	0.241948090802591	0.174754864070565	10	2	13	1
4	-1.29483460345713	0.884899608231302	-1.29417208318933	0.515330302994698	4	1	10	1
2	-0.385755561945014	-1.5613032366833	5.36521952837309	0.879530534613878	8	1	11	0
2	1.38199738045932	1.90368561905669	-0.766146656874175	0.433227526489645	4	3	11	1
7	-0.458467197334045	0.57621673619993	0.25657212450977	0.417080091079697	6	1	2	1
8	1.23774400549104	-1.10493977906581	0.712791721809652	0.27954644523561	9	2	26	1
10	-0.40938299293904	3.98363982858911	1.89733096099715	0.468336825491861	6	2	6	0
1	0.512314022515048	3.51126208938749	-0.0662651589838424	0.813776375725865	6	1	8	0
6	0.103281126842453	1.7655374961396	0.287161707693137	0.187833060510457	10	1	34	1
5	-0.369242168893822	-1.27639182952122	-0.0705949498287337	0.872717871563509	3	3	6	0
5	-0.756904926509679	2.7206862931515	-1.03034618707145	0.85311218467541	8	3	10	0
5	-0.626107958662798	-1.25336430855392	4.21760849442808	0.507755938451737	6	2	6	1
1	-0.380361966321894	5.66548962801009	-1.0290535007669	0.652148327790201	10	0	9	0
2	-0.814222023566757	1.88592339173755	1.01311415268467	0.999465638538823	2	0	22	0
4	0.764792581335301	0.868213785422599	-2.47456020036735	0.640594692667946	6	0	8	0
3	-0.0481161576516997	3.00369500420855	4.03310314846518	0.498805886600167	5	2	14	0
2	1.26888489898632	2.81364997436801	2.70426959817132	0.314915518043563	4	1	5	1
9	0.164757832932844	1.38867155924682	1.27431828751272	0.99827120359987	2	0	11	0
6	-1.17554211175647	0.79781772153745	-0.508177805597783	0.232124402886257	6	4	10	1
4	0.215060119469299	-1.43323092669369	0.104162619437101	0.446748926537111	4	0	7	1
4	-0.278754215413164	-0.266857909959254	-0.475669993734766	0.264938061358407	11	0	11	1
5	0.602206607518286	2.2113863636396	-1.76012059400131	0.0581253541167825	2	0	4	1
6	1.4613454501241	0.796696192691995	2.74856707679842	0.955857472028583	7	1	22	0
6	-0.87479943369881	5.11217886702056	4.8357052098688	0.0771123406011611	3	2	8	1
5	-0.613460832131209	5.44701863853084	-1.82921511069504	0.466084562707692	4	1	7	0
2	-0.895289665060984	0.694164963013875	-2.02907516371527	0.191748803248629	9	0	11	1
2	0.982156070351398	1.46043021924716	2.62415962040251	0.981177921872586	3	2	9	0
7	0.570053995615951	-0.922058480925267	0.307667201216857	0.930350692709908	10	3	12	0
4	2.11312572409306	4.75984874614979	-0.231298010579849	0.519321647938341	7	1	11	0
4	1.03689273382518	-1.29718196644589	2.14758770341643	0.955746207386255	4	1	13	0
2	0.667364630088776	-1.46483237743002	3.23348970628606	0.70645549800247	7	1	7	0
10	0.169936992908904	-0.223436526246861	0.742449594639807	0.65454063564539	6	4	19	0
8	1.5999135154754	-0.717784399690463	0.264421755295936	0.221495784353465	5	2	6	1
4	1.39496265076282	0.907557025435847	2.02665310656497	0.621147253317758	3	1	9	0
1	-0.0717177759274403	-0.814285353227847	-1.55989713226684	0.877600376028568	1	2	8	0
10	-2.17812140544916	-0.905553029687409	0.0152131585361579	0.295649247709662	5	3	16	1
4	-1.38338186222275	2.50339900802566	0.539640629810531	0.356825560331345	5	1	6	1
8	-1.08954021266398	0.139408635826996	-1.86039577407451	0.249305903445929	2	3	5	1
6	-0.19426426598337	5.10768451771358	-4.70506894206909	0.694987392285839	3	0	2	0
5	0.919263993695679	2.54317920828328	1.15379358086406	0.236408518860117	8	0	11	1
3	0.164902458985304	2.13076518019108	-1.07729892758082	0.0981578314676881	3	4	7	1
2	-1.47682795326865	0.604415568250651	4.27160656278757	0.191999952308834	3	0	16	1
4	0.214771334841514	1.16547688290777	-2.08041563072608	0.738446893868968	4	3	8	1
10	0.772367743430185	-2.39577437565885	0.333119546077724	0.294625256676227	5	2	18	1
9	-0.225941812008106	-3.69695839904666	-3.14675727104355	0.66821994818747	3	2	12	0
2	0.378298353824364	-1.08999944677209	-1.90468982815273	0.26674420805648	6	2	13	1
3	0.520810910928433	-1.1289298569807	-1.06931861391929	0.0113375710789114	3	1	12	1
9	-0.851065576179436	0.998912069797517	0.0384076426207307	0.701436820672825	2	2	7	0
3	-0.0790512132717487	-2.91338024519342	-1.26387905080349	0.208487570984289	7	0	10	1
6	-1.21804035050141	-0.0267102401709676	0.165990813473922	0.779592795763165	6	1	17	0
8	0.0692114000370287	1.9123441275238	2.06456921234207	0.152356554986909	5	2	12	1
1	-0.069826952677595	1.48572537620338	1.12087820241784	0.945552620803937	7	3	4	0
1	-0.135350727033176	1.72237278783545	4.16876327105877	0.817076893988997	6	0	8	0
5	1.1998285673295	4.59986015061483	0.46408658404645	0.00717020663432777	2	2	14	1
9	2.14163635358405	0.654714855443993	2.40090809724954	0.713366182753816	3	2	7	0
10	-0.0668231650218367	-0.92760766701789	0.369840476835326	0.689742180285975	10	1	6	0
2	0.252472378375953	3.01270384659231	2.42121815161879	0.209343264810741	6	1	1	1
10	1.21232231795051	-0.40559789140676	-2.31435498913573	0.375064802123234	3	1	5	1
4	-0.998418966367232	-3.25187369350255	2.45017808014979	0.415998142678291	4	2	11	1
9	-0.540939045027918	-1.0844022669618	0.980707105620997	0.394969197688624	6	2	7	0
3	-0.630090697870249	-0.0123674985892903	-0.080185161577057	0.78251211438328	6	2	7	0
5	-0.617466101784069	1.2211798907411	1.78140780401539	0.0503256698139012	4	1	4	1
3	0.818629129988348	0.247043449941245	-0.42216894583093	0.0543462838977575	9	2	14	1
4	-0.439409789259631	-1.52320033697559	1.37576879294755	0.486885912949219	4	0	9	0
6	-1.37316072205458	3.06109938780215	-2.85203059617155	0.511933211237192	5	3	13	1
2	-0.542740105340854	0.878632027918296	2.97089180261573	0.218872392550111	4	1	16	1
3	1.82866642704557	2.86159777651303	-0.627529802556986	0.610940001904964	2	1	5	0
4	0.682843765463839	-1.8940360540248	-1.54471627419602	0.638989629922435	8	4	9	0
5	-1.55303393540854	2.25265939854097	2.17443562873611	0.66546715493314	5	2	11	0
8	-0.123467478251825	1.26852563909602	3.47878449504229	0.132895200513303	6	0	5	1
1	-0.305590007010589	2.2243553481649	-3.70770516693786	0.142586075235158	6	1	6	1
6	0.539700944600137	1.42513266302513	1.63649287139802	0.999715515878052	7	2	15	0
7	-0.204929542522921	2.40175595938471	-0.785372698105394	0.254290803801268	4	1	8	0
1	-1.07273689269881	-0.849268188520256	-1.72196857038279	0.217078235466033	9	4	24	1
3	0.339752173883358	-0.169326300936889	0.55380195287643	0.671046313596889	7	0	14	0
10	1.72820281975932	1.67842937279046	1.01121903798177	0.388893807539716	8	1	5	1
4	0.194343136356699	3.55770379738953	-2.02012045197629	0.570966460974887	4	3	6	0
4	1.05206909044006	0.662004428175898	-3.22482043767789	0.109579738695174	1	1	4	1
10	0.220016288310048	2.59021831161541	0.847659121014233	0.795626309234649	5	2	12	0
9	-0.680348211743366	5.07704506912305	-0.736394622865196	0.372525066602975	6	3	18	0
8	-1.10118925663757	-0.134543874097101	2.59936259935605	0.834760853555053	7	3	12	0
7	-1.83607260592136	1.51623848169536	0.9004474723073	0.983589028241113	7	1	9	0
10	0.751990505043996	3.19298450097163	1.1658765437051	0.557296622777358	7	2	20	1
3	2.01669625594195	4.15045926300153	-5.02998860674692	0.3494180473499	1	0	2	1
2	0.421174476386479	0.417252560722258	-0.281850219691941	0.963483138009906	9	1	13	0
4	0.896536967163347	-1.44126419384886	1.94436647938068	0.729136614361778	2	2	21	0
3	2.04942230402141	0.128909353487847	3.23350914350585	0.561005889438093	3	1	7	0
10	0.513793883486215	-0.871072082618732	-1.6459789499097	0.173665269510821	5	1	2	1
9	-0.26921672623263	-1.05069645048854	-0.506287109678697	0.641820818418637	4	0	17	1
6	2.12726751418188	0.390033612129756	0.429714562864841	0.938020126661286	5	2	26	0
2	-1.58786080249491	2.68461121976556	1.20922313279844	0.666835280135274	9	2	13	0
9	0.771010936843085	0.83848797848674	0.174748062421653	0.680233417078853	1	1	13	1
3	-0.514836409674467	1.03265745645882	-0.358251820810948	0.127163648838177	6	0	11	1
8	-0.685970427552046	-0.0874913060654461	-1.01995959269705	0.236800278536975	3	2	14	0
10	-0.505449427150424	-0.840695706139319	0.0954802470886682	0.55584412580356	5	0	13	1
2	-0.473051857931763	3.52030286109252	0.994938848581778	0.591124646831304	4	0	10	1
4	-0.230006893058969	0.927079781458322	-2.64854786336205	0.374290898675099	3	1	17	1
3	0.457666390846907	0.490144573621312	0.0288921708217271	0.349428557790816	6	0	12	1
4	-0.16259464614738	-2.20953410960833	0.316150722383841	0.579077541828156	3	1	11	1
5	-0.490760488689691	1.52941693054933	1.12216989035906	0.694521703524515	4	1	2	0
8	0.365289973686969	1.75040882650066	-2.46132182024658	0.49364544567652	2	1	12	1
2	-2.64203984746631	-2.23668208021053	0.513206778394299	0.209143528016284	7	1	11	0
6	-1.13533266411655	-1.05771615373912	2.25923197225471	0.341759782517329	4	0	25	0
3	0.403981053581934	-0.150772863732286	-0.682883598571528	0.678395176772028	7	2	14	0
8	-0.507941023107132	0.784404194156091	-0.916242844990957	0.120751716196537	4	1	12	1
10	0.107716467027257	-1.13158093409659	-1.03638830451631	0.943309595342726	7	2	6	0
6	-0.480712427951257	1.23397039691111	0.59324311605733	0.166191736236215	3	1	13	1
7	0.318544079198516	3.92850850198063	0.443459764575894	0.896662576822564	3	0	7	0
10	1.5987247485255	-1.93231903497199	-2.69929083407821	0.0168982110917568	4	3	5	1
7	-1.01866752421576	-3.5806517128644	3.51488541407616	0.619814068311825	7	2	5	0
3	-0.904283977572969	3.44597215120487	2.23296029270117	0.609493108000606	9	1	15	1
10	-1.36202440999155	-0.0355656433136751	-0.740771081199214	0.630688207689673	7	2	12	0
10	-0.976493442701754	4.90428588773613	0.510475339813616	0.43791593471542	3	2	15	1
9	0.896230376701386	0.0555324888162695	-0.131600579128716	0.66330608795397	6	1	15	0
10	0.70705662269902	-0.18065127053633	-1.10503135859356	0.739315652055666	11	0	20	0
4	-0.032179602513326	0.237594248035715	-1.16492513828982	0.815508439904079	11	1	5	0
5	0.915856632146919	0.156115051011054	1.38903914231523	0.609618824440986	4	1	6	0
4	-0.663416050064759	0.519988695150113	-0.0802103184540744	0.650224692653865	3	4	21	0
3	-0.486592750531825	-0.393652167349315	3.06074969732938	0.253700626082718	4	3	1	1
1	-0.83479864016653	3.80085439442457	0.924294324302737	0.72777254646644	1	1	15	0
9	-0.646656666181662	1.66495175794085	-1.02860643257826	0.279971639160067	7	2	11	1
1	0.946068817147296	5.36797898012133	-0.902612266340238	0.738201815634966	5	1	13	0
6	0.793436496748189	-0.430227949663627	-3.45853223543429	0.0967249411623925	3	3	6	1
9	-0.366400503681885	3.20254642315293	-1.84566452230436	0.590096746571362	5	2	11	0
1	0.0615957478769106	0.518444925232801	1.00840281659916	0.21974030486308	2	0	8	1
7	2.059489089922	2.71550806222727	0.289338590338602	0.764375831000507	4	2	7	1
10	-0.59536765638123	1.16281719050129	3.50882634181453	0.992774090729654	5	0	15	0
6	0.457119327691337	2.05749398242008	0.0882665443459733	0.523061704123393	3	0	17	0
3	0.909291865884233	1.08042621356186	0.583798425540103	0.749279456445947	5	2	11	1
2	-0.86734344081352	3.31659689888161	-0.231876705307694	0.844060315052047	7	1	40	0
6	-0.0279261249604817	-1.70212922292908	-0.731344609905505	0.107991786673665	5	2	32	1
3	0.51454824116225	1.91920694903065	0.710399496255759	0.334234065143391	10	1	19	1
4	-1.52531155707656	6.39224040662064	-2.99890186416029	0.0134663984645158	4	1	21	1
5	0.499682270537008	0.969615218182518	0.473118134858131	0.576822379603982	3	2	11	0
6	1.4189298407692	3.25179254950443	1.69550816789414	0.270415135892108	4	2	11	0
5	-0.828735107444613	1.34420745267343	-0.0621747325117398	0.512949034105986	7	1	11	0
7	0.168618648682514	0.511827279400752	1.24230812750038	0.686730234883726	4	0	4	0
8	0.42183785299079	1.06003236943915	-1.54149321368504	0.141376708867028	6	1	12	1
5	1.60099650646909	-1.07040438156276	0.0318686402798613	0.612144364975393	5	0	15	0
9	0.658037885948625	2.68238214777735	1.33072146557772	0.884702193783596	5	1	20	0
5	1.17102501399963	2.46199833811199	2.36252695213884	0.266986340750009	3	2	17	1
10	0.776847789818265	4.56388107596914	-0.0891559332556846	0.122529773972929	5	0	14	1
10	1.52799182779591	0.261857928811584	-0.841563466800998	0.24738920875825	8	2	11	1
4	-0.603448772476263	0.335634805330009	-0.374758969560173	0.904075572034344	3	2	10	0
10	2.52637191050875	0.0476589351955669	1.00993996167956	0.610424941172823	2	1	14	0
7	1.20808953289452	3.28371771411652	-0.206587044691458	0.142655073665082	2	2	13	1
6	-0.358259758798234	-0.294217321050314	2.55821577148844	0.706829295260832	4	2	25	0
7	0.76424677598957	-1.83805746792995	-2.11126958172046	0.163029359886423	5	1	11	1
3	0.631201315111499	0.939020321656929	0.675571513175073	0.998204135103151	9	3	16	0
4	-0.4175082440083	4.48035004048059	-0.0526392173387374	0.805350266862661	6	1	7	1
8	0.709196338370459	1.81358506158499	-3.12026490732575	0.421052885241807	2	1	5	1
9	-0.879521496422524	5.03605702695778	-0.0654721863624554	0.467424776637927	5	1	5	0
4	0.536461343631777	2.37630591453973	-0.057928028190437	0.389925384428352	10	0	9	0
7	-0.385273210791446	1.14015333583189	0.0678922624450646	0.0325048887170851	4	1	2	1
5	0.772561210952011	1.78609862172744	-2.97994746857583	0.660358069697395	5	0	13	0
9	0.565685621324754	1.76675002192604	0.745671546220513	0.933634667424485	6	2	21	1
7	-0.777067350116487	3.36253842360403	1.00065978434853	0.258065453264862	4	2	15	1
8	-1.29331363824086	0.5013657446024	1.05430293176087	0.0064136628061533	2	2	11	1
2	-1.22011762551316	1.67238548325132	-3.90140435846998	0.822118812939152	6	3	6	0
8	0.807052902394839	-0.364302815308949	0.66029660882351	0.244303527055308	7	1	23	1
10	-0.156803554389262	-2.51875282928779	1.11328659380766	0.0983588185627013	6	3	25	1
1	0.982094588794948	3.47719537242195	3.28003972496588	0.0642128582112491	6	1	9	1
10	-0.421275777805623	0.375250471383533	-4.20289033984975	0.555627989815548	5	1	4	1
7	0.985334837740138	-0.528214820362062	-1.13982817193981	0.28502852213569	5	2	28	1
8	-0.0621525655702872	-1.35255991761857	-2.67194057817794	0.0263807056471705	9	2	5	1
4	0.275029492951408	2.8105815790502	-0.883379154306422	0.535332332132384	6	0	6	0
4	-0.885170696532961	1.37031581742527	-1.78710036372968	0.714554545469582	5	1	11	0
3	-1.27645490097072	1.98932752858607	2.45285174270828	0.369363056961447	1	2	10	1
10	1.90628979086954	1.21237240285563	1.40092758213574	0.411377411568537	5	3	16	1
10	1.21989322510369	1.83861955909413	1.84068560284137	0.281343792099506	2	1	18	1
1	1.32083041327021	1.26166942926254	-0.940295239804191	0.937920010183007	3	2	19	0
2	-1.07491416213221	-1.10561265542413	-2.58925371271562	0.434945929562673	7	1	15	1
3	-0.708349599724854	2.80421890086485	-1.94874505013948	0.142688359832391	3	1	25	1
10	-1.68610225183216	-0.858556152012061	-0.264646609989255	0.606098808115348	6	2	14	0
8	1.3072446847633	-0.759988808102105	3.12502000988315	0.113438057247549	7	1	19	1
6	0.0758903499398734	2.40224865173845	-2.68616174792594	0.196065386058763	4	0	13	1
9	-0.723386632977474	-2.30064985394451	0.310369125059878	0.908129753312096	4	1	1	0
1	0.872761341410936	-0.919086308230614	3.35473976312325	0.0189999325666577	6	2	2	1
1	-0.725422102998583	0.303467524108658	-0.903797896273926	0.547909947345033	5	2	15	0
7	0.467549901941631	-0.118731193568161	-2.07120938921069	0.177263044985011	4	1	20	1
3	-1.06525652625859	3.16685552595057	1.21469678294041	0.0394434875342995	4	1	19	1
1	0.132039450869696	1.54138137352819	5.52836229734403	0.0284318022895604	3	2	13	1
7	1.49576461833987	0.0885791582541188	-2.05485273829696	0.759150193771347	3	0	8	0
8	-1.50698983458768	0.422810102315929	-0.0338308210394921	0.737396242562681	3	2	8	0
8	0.715567216782329	-0.098524813595712	2.74926201379627	0.203625001711771	7	3	6	1
9	1.98208651114714	-4.01970912089147	-2.64054356690035	0.969269083114341	5	0	10	0
6	1.14715195242094	0.43708730917437	2.3815365455037	0.656360680237412	3	1	5	0
5	0.85347535300703	1.62240535327677	3.73807296388295	0.126008925493807	5	2	6	1
10	-0.837959710103349	-0.466638246965058	2.45490375254719	0.852867129957303	7	3	16	0
7	-0.708585944093578	-1.28389577836954	-0.852265231598958	0.187960910378024	6	1	2	0
1	1.08945712215144	1.48731933539013	0.7268870747881	0.489108694018796	5	3	4	1
10	1.17423780799343	-1.20944278960877	-2.50411157095221	0.190641731256619	5	2	10	1
8	-0.654712136977419	-0.80840616894072	-1.465957937129	0.725790154188871	2	1	17	0
3	-0.410639901812642	0.9657609989202	0.540401953481564	0.784765821648762	5	2	15	0
3	0.68185197137448	3.18649027789421	3.33113273518011	0.946103452704847	7	2	19	0
7	-0.765844940884858	4.16093899712413	-0.738215485676451	0.512502676341683	6	1	12	1
8	2.2337904346306	1.90003607390689	0.107679003931176	0.280702733900398	6	4	9	1
10	-0.528823332255564	3.17790373963413	0.28846600895435	0.687560682184994	5	1	10	0
8	-0.512526755325675	5.76329719571305	2.5853696481028	0.188473881222308	6	1	5	1
8	-0.613252572835804	1.37759792758313	-0.405443044515303	0.779785766964778	9	2	13	0
1	-0.399600518886487	0.24476851460215	-2.79764506184749	0.731025233864784	5	1	7	0
6	1.1593594943836	-1.21614577542342	0.956668573142492	0.597868810407817	2	1	25	0
4	2.05274705339176	1.64276800022021	2.14489582060233	0.572137508774176	5	1	6	1
2	0.0778328652660073	0.0537414252949665	3.38535851422306	0.672862647101283	9	2	12	1
8	-1.79248091938714	-0.594336007740238	1.57160581455086	0.586459463927895	5	1	11	0
2	0.847938187769654	2.62298955088536	0.728538939147895	0.12250296282582	4	2	8	1
3	1.51292146887649	0.928348746807973	-0.895650760695484	0.6663296923507	6	2	16	0
3	1.19714735320112	-3.32222742927263	-0.251500777305688	0.475365719525144	7	1	12	1
4	-1.13514129351209	0.736561812004641	-0.0364182438746567	0.584294001339003	2	1	13	0
9	-0.927279636438767	6.00850422534577	0.679706872431259	0.268913116771728	3	1	5	1
3	-0.349599759962022	-2.59332667973218	2.41596890807383	0.702085295924917	3	1	8	0
7	-0.686665747281603	3.01890468846973	3.4058742376847	0.0959754933137447	3	1	5	1
10	-1.15540702957283	0.74326520055859	0.676366291082728	0.109932234277949	5	0	34	1
9	-0.59892875479232	-3.51337243435106	0.656462265975549	0.121204968774691	5	1	26	1
6	-0.775922274256271	0.889736810002304	-3.36745755070531	0.668403000570834	9	1	10	0
3	-2.26358666429632	2.63267872220264	2.47711063541722	0.825777444988489	6	1	7	0
2	-0.612631731507126	-1.02595010655834	3.01153950915358	0.975740747060627	6	1	17	0
2	0.875768555911821	0.651047087987681	-0.133136847568353	0.0967067782767117	1	1	4	1
10	0.0198646272524549	0.776861672664913	-1.46405266690677	0.496647028252482	6	2	16	0
8	-1.56104850418772	2.87874569271363	3.08047328421599	0.34298576018773	4	3	12	1
2	1.1639275971521	0.254696499306154	0.98984146657525	0.338104109279811	7	1	11	1
8	-1.92952520489472	1.07227862144061	1.39059335405447	0.837089224951342	5	2	6	0
3	-0.712383658042117	0.226787046127504	1.78917997386754	0.703173368470743	3	2	19	0
2	0.916032247839667	3.42735996653295	4.98561569344323	0.629020220600069	6	2	6	0
3	-2.80370741228293	2.61876806392216	-0.440951526454229	0.900825360324234	4	2	6	0
8	0.644792987278883	0.103205306559025	0.211130336090669	0.742911405162886	6	3	17	0
3	0.809599226782937	0.734088495399623	-0.609028730417458	0.483007547445595	6	3	15	1
1	0.885377680438614	0.668974151859389	2.16805652639988	0.629821023205295	4	3	13	0
9	-0.331045525608285	0.341700753262684	-0.527736574506044	0.70242758677341	10	1	10	0
4	0.0940685874953632	4.0437489512807	-0.854448537056052	0.440826003439724	5	2	8	0
9	-0.109243873424046	-0.963024638028943	-6.68243784894926	0.324399429839104	7	3	12	1
1	-0.13855474243165	1.33923870245637	-0.527375824832966	0.0139134684577584	5	3	13	1
1	1.35434987107157	4.27999468776611	2.56935115451362	0.255947161000222	5	2	14	1
2	1.39826879802288	-1.1230025822459	-0.615452095552517	0.271315745543689	5	1	10	1
2	1.18683450816522	1.74550740503407	0.841511602328487	0.317883581621572	4	3	11	1
3	-1.23412866863836	4.83212660935876	4.20388279157266	0.0840541056822985	5	2	9	1
1	-1.41695937000144	0.609322081934373	5.4836611201924	0.908565406454727	3	1	26	0
6	-0.208630202740957	-2.04352349469235	-3.09070716619875	0.352683989796788	6	3	24	1
1	-0.105722610281361	0.372145675082794	0.859574968255929	0.938837727997452	0	2	4	0
10	1.59491444580325	0.1167059067277	-2.06179213895222	0.980017341440544	6	0	18	0
5	0.201357024775575	-1.27144405981426	0.382235158136462	0.128883338533342	5	2	11	1
7	0.786779609565265	3.85352823422209	-2.28182597167837	0.554968857672065	8	1	7	1
1	1.35798826005574	1.04091714894409	1.43025361980242	0.573801341233775	6	3	6	1
3	-1.56931007626737	2.70749337839116	-1.40490228842139	0.236025393242016	5	1	5	1
4	0.192517107858642	1.92378208214845	-0.932124374484554	0.6709997698199	6	2	18	0
4	0.348337117777652	0.32626668885769	-2.82020871044576	0.812915806658566	9	1	7	0
10	0.379679493219223	-0.293390130916798	1.82884422822763	0.0782247248571366	5	0	17	1
10	-0.402344460579446	2.31475479433192	2.80968092664342	0.688418644014746	8	1	33	0
6	-0.233241188793091	2.87376112464699	-1.85055987621723	0.599265747936442	7	2	7	1
1	-1.07074905222416	3.31444525345325	0.448147554072561	0.467979419743642	3	1	14	1
6	0.432517437005937	-0.0897102019238458	-1.17674750524385	0.336743128253147	5	1	8	1
5	0.402374354968063	2.51283828110753	-1.26198869177482	0.409966461593285	6	1	13	1
5	-0.719679209173999	-2.04829522953965	-1.55705834160817	0.0358908888883889	7	2	15	1
1	0.792718106788429	1.82961482349458	1.54782639797968	0.442163743078709	4	1	18	1
8	-0.330181453346258	-0.400511890109787	-1.04379046125831	0.76535149011761	4	1	10	0
5	0.464994305592936	1.04085156826242	2.5800939034891	0.471531734568998	7	3	8	0
5	0.372766007963678	2.29150188996976	0.565127087074786	0.299323187675327	6	2	7	1
8	1.13291326723952	-0.373430311712759	-1.03997905928181	0.732216447824612	6	2	13	0
2	0.0917847516341451	0.300978804911279	-1.74957416987309	0.0666987544391304	10	2	18	1
4	-0.629652247467483	1.68090437893245	-0.83014159681953	0.550789655419067	4	3	15	1
2	-0.597340250508227	5.75362788678842	-1.63521318813184	0.983304652385414	4	2	11	0
5	1.37142656388087	-1.20545620232133	-0.666517026149333	0.265206187264994	6	1	16	1
4	0.682252618447622	-0.672626469976743	-0.126343882441822	0.788941435515881	10	1	12	0
5	-0.811502895454236	-0.351593316672325	-1.92146652975324	0.797964157536626	9	1	10	0
6	1.39105641843731	4.07884999035382	0.136499970722283	0.879135978873819	4	2	16	0
7	-0.011879379148757	2.26627461112492	-0.200686841485614	0.242462304886431	10	1	12	1
7	-0.896054834698377	0.833305818484763	-2.90115627755118	0.55952882161364	5	1	6	1
6	-1.08786539392748	-0.198339104273054	0.495591057325619	0.904773552902043	9	1	12	0
6	1.56168059281453	-2.57376623022751	3.28939204701803	0.00819856929592788	5	2	4	1
7	2.11158271405334	2.05666627991098	-0.498667937772627	0.163499225163832	10	0	19	1
2	-1.69463389888192	-0.134429232789154	1.2136034302426	0.259828325128183	6	2	17	1
6	0.371353800160147	-0.62827194772187	0.203002597070407	0.772765430388972	4	1	19	0
7	1.00273515051881	-0.614778595208667	1.49365636881354	0.0710869608446956	3	3	10	1
9	0.319661527962273	3.41384468286847	0.981161789136678	0.895767341600731	5	4	11	0
5	0.823276106883537	2.70136875717508	-0.779503078887607	0.314958069706336	7	3	10	1
4	0.915842208031114	2.27717830605433	-0.560392067912036	0.889180848142132	7	1	7	0
3	1.21973694423123	-0.592722609675441	-2.47970868556455	0.608761021634564	7	1	10	0
9	-0.886251273211457	2.28313576321148	5.23682276271708	0.455347936600447	3	0	24	1
6	1.51474478295265	2.68564680432084	-0.903683480817776	0.701574387727305	5	1	7	0
7	0.720116743610169	2.05378959881691	-2.04727386765935	0.755594176938757	4	1	21	0
2	-0.470986046402385	-0.22409885041053	1.19464123699334	0.527807509992272	6	1	22	0
4	1.11297918116715	6.22417026518549	0.704697724417339	0.0162729262374341	7	1	18	1
3	-0.504154302180259	2.27590416860667	0.631003444155613	0.0767243711743504	2	2	11	1
10	-0.708488028684517	4.213641281851	2.54950834425197	0.671564008109272	6	3	10	0
5	0.0224125263438251	0.0835225333542738	-0.661073225161091	0.718785759294406	6	2	10	0
8	-0.219347181199507	1.14776441475688	-1.5812571931982	0.456487480085343	5	1	4	1
2	1.81689170826162	2.42422878395176	-1.49526470979779	0.223454132676125	4	2	6	1
10	0.989753330308704	0.289968327870717	-1.29131460821347	0.725688450969756	8	0	9	0
7	1.6967486718373	-1.88908373983759	1.88774789122151	0.0175641807727516	5	1	2	1
3	1.31297115615056	-0.752842319664958	-2.86747842309233	0.543303207261488	8	2	18	1
9	-0.629939396253462	1.05713442937415	-4.06951674312686	0.0813295347616076	6	1	11	0
